Oct 20, 2018 17:43:50.558169595 MST,
Oct 20, 2018 17:43:50.561717858 MST,4344
Oct 20, 2018 17:43:50.561906344 MST,
Oct 20, 2018 17:43:50.565280970 MST,2896
Oct 20, 2018 17:43:50.565422855 MST,
Oct 20, 2018 17:43:50.567793973 MST,1448
Oct 20, 2018 17:43:50.568750796 MST,4344
Oct 20, 2018 17:43:50.568813949 MST,
Oct 20, 2018 17:43:50.571401902 MST,2896
Oct 20, 2018 17:43:50.571561911 MST,
Oct 20, 2018 17:43:50.576266852 MST,2896
Oct 20, 2018 17:43:50.576422859 MST,
Oct 20, 2018 17:43:50.577421058 MST,2896
Oct 20, 2018 17:43:50.577486319 MST,
Oct 20, 2018 17:43:50.579967294 MST,2896
Oct 20, 2018 17:43:50.580052397 MST,
Oct 20, 2018 17:43:50.582489088 MST,2896
Oct 20, 2018 17:43:50.582652089 MST,
Oct 20, 2018 17:43:50.584810315 MST,2896
Oct 20, 2018 17:43:50.584980165 MST,
Oct 20, 2018 17:43:50.587255397 MST,2896
Oct 20, 2018 17:43:50.587408266 MST,
Oct 20, 2018 17:43:50.589533484 MST,4344
Oct 20, 2018 17:43:50.589638121 MST,
Oct 20, 2018 17:43:50.593164321 MST,4344
Oct 20, 2018 17:43:50.593252348 MST,
Oct 20, 2018 17:43:50.596807547 MST,4344
Oct 20, 2018 17:43:50.596904040 MST,
Oct 20, 2018 17:43:50.600432777 MST,4344
Oct 20, 2018 17:43:50.600526710 MST,
Oct 20, 2018 17:43:50.604059865 MST,4344
Oct 20, 2018 17:43:50.604151032 MST,
Oct 20, 2018 17:43:50.607697316 MST,4344
Oct 20, 2018 17:43:50.607797807 MST,
Oct 20, 2018 17:43:50.611325794 MST,2896
Oct 20, 2018 17:43:50.611416210 MST,
Oct 20, 2018 17:43:50.613754293 MST,1448
Oct 20, 2018 17:43:50.614972801 MST,4344
Oct 20, 2018 17:43:50.615056509 MST,
Oct 20, 2018 17:43:50.617384840 MST,2896
Oct 20, 2018 17:43:50.617488044 MST,
Oct 20, 2018 17:43:50.619803083 MST,1448
Oct 20, 2018 17:43:50.621014548 MST,4344
Oct 20, 2018 17:43:50.621099183 MST,
Oct 20, 2018 17:43:50.623454671 MST,2896
