Oct 21, 2018 14:55:34.472370302 MST,4344
Oct 21, 2018 14:55:34.472476093 MST,
Oct 21, 2018 14:55:34.476127904 MST,4344
Oct 21, 2018 14:55:34.476278937 MST,
Oct 21, 2018 14:55:34.479685134 MST,4344
Oct 21, 2018 14:55:34.479816411 MST,
Oct 21, 2018 14:55:34.483316847 MST,2896
Oct 21, 2018 14:55:34.483397480 MST,
Oct 21, 2018 14:55:34.485693609 MST,1448
Oct 21, 2018 14:55:34.486912261 MST,4344
Oct 21, 2018 14:55:34.486968796 MST,
Oct 21, 2018 14:55:34.489369606 MST,2896
Oct 21, 2018 14:55:34.489502621 MST,
Oct 21, 2018 14:55:34.491803083 MST,2896
Oct 21, 2018 14:55:34.491913040 MST,
Oct 21, 2018 14:55:34.494183739 MST,2896
Oct 21, 2018 14:55:34.494260660 MST,
Oct 21, 2018 14:55:34.496616954 MST,2896
Oct 21, 2018 14:55:34.496647271 MST,
Oct 21, 2018 14:55:34.499060967 MST,2896
Oct 21, 2018 14:55:34.499115450 MST,
Oct 21, 2018 14:55:34.501439751 MST,2896
Oct 21, 2018 14:55:34.501470863 MST,
Oct 21, 2018 14:55:34.503881084 MST,2896
Oct 21, 2018 14:55:34.503929217 MST,
Oct 21, 2018 14:55:34.506323513 MST,2896
Oct 21, 2018 14:55:34.506372551 MST,
Oct 21, 2018 14:55:34.508703926 MST,4344
Oct 21, 2018 14:55:34.508756531 MST,
Oct 21, 2018 14:55:34.512373542 MST,4344
Oct 21, 2018 14:55:34.513647499 MST,
Oct 21, 2018 14:55:34.515972826 MST,4344
Oct 21, 2018 14:55:34.516051114 MST,
Oct 21, 2018 14:55:34.519640831 MST,4344
Oct 21, 2018 14:55:34.520853663 MST,
Oct 21, 2018 14:55:34.523250133 MST,2896
Oct 21, 2018 14:55:34.523351543 MST,
Oct 21, 2018 14:55:34.525671916 MST,1448
Oct 21, 2018 14:55:34.526892261 MST,4344
Oct 21, 2018 14:55:34.526948557 MST,
Oct 21, 2018 14:55:34.529326694 MST,2896
Oct 21, 2018 14:55:34.529403420 MST,
Oct 21, 2018 14:55:34.531726096 MST,2896
Oct 21, 2018 14:55:34.531886928 MST,
Oct 21, 2018 14:55:34.534153956 MST,2896
Oct 21, 2018 14:55:34.534203686 MST,
Oct 21, 2018 14:55:34.536596297 MST,2896
Oct 21, 2018 14:55:34.536646029 MST,
Oct 21, 2018 14:55:34.538979031 MST,2896
Oct 21, 2018 14:55:34.539041102 MST,
Oct 21, 2018 14:55:34.541425129 MST,2896
Oct 21, 2018 14:55:34.541979471 MST,
Oct 21, 2018 14:55:34.543863469 MST,2896
Oct 21, 2018 14:55:34.543943538 MST,
Oct 21, 2018 14:55:34.546303267 MST,2896
Oct 21, 2018 14:55:34.546354841 MST,
Oct 21, 2018 14:55:34.548681461 MST,4344
Oct 21, 2018 14:55:34.548733866 MST,
Oct 21, 2018 14:55:34.552346345 MST,4344
Oct 21, 2018 14:55:34.552524966 MST,
Oct 21, 2018 14:55:34.555948634 MST,4344
Oct 21, 2018 14:55:34.556088368 MST,
Oct 21, 2018 14:55:34.559607208 MST,1448
Oct 21, 2018 14:55:34.560827398 MST,4344
Oct 21, 2018 14:55:34.560880644 MST,
Oct 21, 2018 14:55:34.563221916 MST,2896
Oct 21, 2018 14:55:34.563284198 MST,
Oct 21, 2018 14:55:34.566334901 MST,2896
Oct 21, 2018 14:55:34.566468920 MST,
Oct 21, 2018 14:55:34.568112858 MST,2896
Oct 21, 2018 14:55:34.568202312 MST,
Oct 21, 2018 14:55:34.570470523 MST,2896
Oct 21, 2018 14:55:34.570522094 MST,
Oct 21, 2018 14:55:34.572910949 MST,2896
Oct 21, 2018 14:55:34.572962824 MST,
Oct 21, 2018 14:55:34.575353676 MST,2896
Oct 21, 2018 14:55:34.575407549 MST,
Oct 21, 2018 14:55:34.577740766 MST,2896
Oct 21, 2018 14:55:34.578278438 MST,
Oct 21, 2018 14:55:34.580177225 MST,4344
Oct 21, 2018 14:55:34.580257580 MST,
Oct 21, 2018 14:55:34.583837477 MST,4344
Oct 21, 2018 14:55:34.583892762 MST,
Oct 21, 2018 14:55:34.587438866 MST,4344
Oct 21, 2018 14:55:34.589440405 MST,
Oct 21, 2018 14:55:34.591107995 MST,4344
Oct 21, 2018 14:55:34.591171200 MST,
Oct 21, 2018 14:55:34.594706244 MST,2896
Oct 21, 2018 14:55:34.594789863 MST,
Oct 21, 2018 14:55:34.597171640 MST,1448
Oct 21, 2018 14:55:34.598379217 MST,4344
Oct 21, 2018 14:55:34.598513263 MST,
Oct 21, 2018 14:55:34.600761324 MST,2896
Oct 21, 2018 14:55:34.600873584 MST,
